SIDO_NM,CCG_NM,STRD_YYMM,TP_BUZ_NO,TP_BUZ_NM_CLEAN,국세청업종,active_business_count,active_business_masked
광주광역시,남구,202605,4020,슈퍼마켓,슈퍼마켓,104.0,False
광주광역시,동구,202605,4020,슈퍼마켓,슈퍼마켓,60.0,False
광주광역시,북구,202605,4020,슈퍼마켓,슈퍼마켓,209.0,False
광주광역시,서구,202605,4020,슈퍼마켓,슈퍼마켓,150.0,False
전북특별자치도,고창군,202605,4020,슈퍼마켓,슈퍼마켓,40.0,False
전북특별자치도,군산시,202605,4020,슈퍼마켓,슈퍼마켓,209.0,False
전북특별자치도,김제시,202605,4020,슈퍼마켓,슈퍼마켓,37.0,False
전북특별자치도,남원시,202605,4020,슈퍼마켓,슈퍼마켓,40.0,False
전북특별자치도,무주군,202605,4020,슈퍼마켓,슈퍼마켓,6.0,False
전북특별자치도,부안군,202605,4020,슈퍼마켓,슈퍼마켓,30.0,False
전북특별자치도,순창군,202605,4020,슈퍼마켓,슈퍼마켓,13.0,False
전북특별자치도,완주군,202605,4020,슈퍼마켓,슈퍼마켓,77.0,False
전북특별자치도,익산시,202605,4020,슈퍼마켓,슈퍼마켓,148.0,False
전북특별자치도,임실군,202605,4020,슈퍼마켓,슈퍼마켓,13.0,False
전북특별자치도,장수군,202605,4020,슈퍼마켓,슈퍼마켓,7.0,False
전북특별자치도,전주시 덕진구,202605,4020,슈퍼마켓,슈퍼마켓,174.0,False
전북특별자치도,전주시 완산구,202605,4020,슈퍼마켓,슈퍼마켓,206.0,False
전북특별자치도,정읍시,202605,4020,슈퍼마켓,슈퍼마켓,48.0,False
전북특별자치도,진안군,202605,4020,슈퍼마켓,슈퍼마켓,18.0,False
전라남도,강진군,202605,4020,슈퍼마켓,슈퍼마켓,32.0,False
전라남도,고흥군,202605,4020,슈퍼마켓,슈퍼마켓,40.0,False
전라남도,곡성군,202605,4020,슈퍼마켓,슈퍼마켓,14.0,False
전라남도,광양시,202605,4020,슈퍼마켓,슈퍼마켓,96.0,False
전라남도,구례군,202605,4020,슈퍼마켓,슈퍼마켓,17.0,False
전라남도,나주시,202605,4020,슈퍼마켓,슈퍼마켓,58.0,False
전라남도,담양군,202605,4020,슈퍼마켓,슈퍼마켓,26.0,False
전라남도,목포시,202605,4020,슈퍼마켓,슈퍼마켓,117.0,False
전라남도,무안군,202605,4020,슈퍼마켓,슈퍼마켓,48.0,False
전라남도,보성군,202605,4020,슈퍼마켓,슈퍼마켓,43.0,False
전라남도,순천시,202605,4020,슈퍼마켓,슈퍼마켓,179.0,False
전라남도,신안군,202605,4020,슈퍼마켓,슈퍼마켓,32.0,False
전라남도,여수시,202605,4020,슈퍼마켓,슈퍼마켓,231.0,False
전라남도,영광군,202605,4020,슈퍼마켓,슈퍼마켓,32.0,False
전라남도,영암군,202605,4020,슈퍼마켓,슈퍼마켓,43.0,False
전라남도,완도군,202605,4020,슈퍼마켓,슈퍼마켓,42.0,False
전라남도,장성군,202605,4020,슈퍼마켓,슈퍼마켓,23.0,False
전라남도,장흥군,202605,4020,슈퍼마켓,슈퍼마켓,26.0,False
전라남도,진도군,202605,4020,슈퍼마켓,슈퍼마켓,34.0,False
전라남도,함평군,202605,4020,슈퍼마켓,슈퍼마켓,18.0,False
전라남도,해남군,202605,4020,슈퍼마켓,슈퍼마켓,56.0,False
전라남도,화순군,202605,4020,슈퍼마켓,슈퍼마켓,39.0,False
대구광역시,군위군,202605,4020,슈퍼마켓,슈퍼마켓,12.0,False
대구광역시,남구,202605,4020,슈퍼마켓,슈퍼마켓,91.0,False
대구광역시,달서구,202605,4020,슈퍼마켓,슈퍼마켓,255.0,False
대구광역시,달성군,202605,4020,슈퍼마켓,슈퍼마켓,155.0,False
대구광역시,동구,202605,4020,슈퍼마켓,슈퍼마켓,180.0,False
대구광역시,북구,202605,4020,슈퍼마켓,슈퍼마켓,226.0,False
대구광역시,서구,202605,4020,슈퍼마켓,슈퍼마켓,127.0,False
대구광역시,수성구,202605,4020,슈퍼마켓,슈퍼마켓,190.0,False
대구광역시,중구,202605,4020,슈퍼마켓,슈퍼마켓,102.0,False
경상북도,경산시,202605,4020,슈퍼마켓,슈퍼마켓,137.0,False
경상북도,경주시,202605,4020,슈퍼마켓,슈퍼마켓,239.0,False
경상북도,고령군,202605,4020,슈퍼마켓,슈퍼마켓,32.0,False
경상북도,구미시,202605,4020,슈퍼마켓,슈퍼마켓,236.0,False
경상북도,김천시,202605,4020,슈퍼마켓,슈퍼마켓,75.0,False
경상북도,문경시,202605,4020,슈퍼마켓,슈퍼마켓,35.0,False
경상북도,봉화군,202605,4020,슈퍼마켓,슈퍼마켓,,True
경상북도,상주시,202605,4020,슈퍼마켓,슈퍼마켓,45.0,False
경상북도,성주군,202605,4020,슈퍼마켓,슈퍼마켓,17.0,False
경상북도,안동시,202605,4020,슈퍼마켓,슈퍼마켓,96.0,False
경상북도,영덕군,202605,4020,슈퍼마켓,슈퍼마켓,50.0,False
경상북도,영양군,202605,4020,슈퍼마켓,슈퍼마켓,9.0,False
경상북도,영주시,202605,4020,슈퍼마켓,슈퍼마켓,52.0,False
경상북도,영천시,202605,4020,슈퍼마켓,슈퍼마켓,73.0,False
경상북도,예천군,202605,4020,슈퍼마켓,슈퍼마켓,21.0,False
경상북도,울릉군,202605,4020,슈퍼마켓,슈퍼마켓,6.0,False
경상북도,울진군,202605,4020,슈퍼마켓,슈퍼마켓,31.0,False
경상북도,의성군,202605,4020,슈퍼마켓,슈퍼마켓,19.0,False
경상북도,청도군,202605,4020,슈퍼마켓,슈퍼마켓,24.0,False
경상북도,청송군,202605,4020,슈퍼마켓,슈퍼마켓,13.0,False
경상북도,칠곡군,202605,4020,슈퍼마켓,슈퍼마켓,86.0,False
경상북도,포항시 남구,202605,4020,슈퍼마켓,슈퍼마켓,135.0,False
경상북도,포항시 북구,202605,4020,슈퍼마켓,슈퍼마켓,148.0,False
부산광역시,강서구,202605,4020,슈퍼마켓,슈퍼마켓,82.0,False
부산광역시,금정구,202605,4020,슈퍼마켓,슈퍼마켓,101.0,False
부산광역시,기장군,202605,4020,슈퍼마켓,슈퍼마켓,96.0,False
부산광역시,남구,202605,4020,슈퍼마켓,슈퍼마켓,108.0,False
부산광역시,동구,202605,4020,슈퍼마켓,슈퍼마켓,66.0,False
부산광역시,동래구,202605,4020,슈퍼마켓,슈퍼마켓,93.0,False
부산광역시,부산진구,202605,4020,슈퍼마켓,슈퍼마켓,166.0,False
부산광역시,북구,202605,4020,슈퍼마켓,슈퍼마켓,109.0,False
부산광역시,사상구,202605,4020,슈퍼마켓,슈퍼마켓,94.0,False
부산광역시,사하구,202605,4020,슈퍼마켓,슈퍼마켓,124.0,False
부산광역시,서구,202605,4020,슈퍼마켓,슈퍼마켓,46.0,False
부산광역시,수영구,202605,4020,슈퍼마켓,슈퍼마켓,90.0,False
부산광역시,연제구,202605,4020,슈퍼마켓,슈퍼마켓,82.0,False
부산광역시,영도구,202605,4020,슈퍼마켓,슈퍼마켓,47.0,False
부산광역시,중구,202605,4020,슈퍼마켓,슈퍼마켓,63.0,False
부산광역시,해운대구,202605,4020,슈퍼마켓,슈퍼마켓,142.0,False
울산광역시,남구,202605,4020,슈퍼마켓,슈퍼마켓,172.0,False
울산광역시,동구,202605,4020,슈퍼마켓,슈퍼마켓,131.0,False
울산광역시,북구,202605,4020,슈퍼마켓,슈퍼마켓,108.0,False
울산광역시,울주군,202605,4020,슈퍼마켓,슈퍼마켓,132.0,False
울산광역시,중구,202605,4020,슈퍼마켓,슈퍼마켓,108.0,False
경상남도,거제시,202605,4020,슈퍼마켓,슈퍼마켓,113.0,False
경상남도,거창군,202605,4020,슈퍼마켓,슈퍼마켓,31.0,False
경상남도,고성군,202605,4020,슈퍼마켓,슈퍼마켓,33.0,False
경상남도,김해시,202605,4020,슈퍼마켓,슈퍼마켓,286.0,False
경상남도,남해군,202605,4020,슈퍼마켓,슈퍼마켓,26.0,False
경상남도,밀양시,202605,4020,슈퍼마켓,슈퍼마켓,65.0,False
경상남도,사천시,202605,4020,슈퍼마켓,슈퍼마켓,39.0,False
경상남도,산청군,202605,4020,슈퍼마켓,슈퍼마켓,21.0,False
경상남도,양산시,202605,4020,슈퍼마켓,슈퍼마켓,196.0,False
경상남도,의령군,202605,4020,슈퍼마켓,슈퍼마켓,10.0,False
경상남도,진주시,202605,4020,슈퍼마켓,슈퍼마켓,171.0,False
경상남도,창녕군,202605,4020,슈퍼마켓,슈퍼마켓,36.0,False
경상남도,창원시 마산합포구,202605,4020,슈퍼마켓,슈퍼마켓,103.0,False
경상남도,창원시 마산회원구,202605,4020,슈퍼마켓,슈퍼마켓,102.0,False
경상남도,창원시 성산구,202605,4020,슈퍼마켓,슈퍼마켓,112.0,False
경상남도,창원시 의창구,202605,4020,슈퍼마켓,슈퍼마켓,115.0,False
경상남도,창원시 진해구,202605,4020,슈퍼마켓,슈퍼마켓,91.0,False
경상남도,통영시,202605,4020,슈퍼마켓,슈퍼마켓,67.0,False
경상남도,하동군,202605,4020,슈퍼마켓,슈퍼마켓,24.0,False
경상남도,함안군,202605,4020,슈퍼마켓,슈퍼마켓,40.0,False
경상남도,함양군,202605,4020,슈퍼마켓,슈퍼마켓,25.0,False
경상남도,합천군,202605,4020,슈퍼마켓,슈퍼마켓,27.0,False
제주특별자치도,서귀포시,202605,4020,슈퍼마켓,슈퍼마켓,98.0,False
제주특별자치도,제주시,202605,4020,슈퍼마켓,슈퍼마켓,378.0,False
서울특별시,강남구,202606,4020,슈퍼마켓,슈퍼마켓,235.0,False
서울특별시,강동구,202606,4020,슈퍼마켓,슈퍼마켓,127.0,False
서울특별시,강북구,202606,4020,슈퍼마켓,슈퍼마켓,93.0,False
서울특별시,강서구,202606,4020,슈퍼마켓,슈퍼마켓,189.0,False
서울특별시,관악구,202606,4020,슈퍼마켓,슈퍼마켓,160.0,False
서울특별시,광진구,202606,4020,슈퍼마켓,슈퍼마켓,121.0,False
서울특별시,구로구,202606,4020,슈퍼마켓,슈퍼마켓,145.0,False
서울특별시,금천구,202606,4020,슈퍼마켓,슈퍼마켓,95.0,False
서울특별시,노원구,202606,4020,슈퍼마켓,슈퍼마켓,128.0,False
서울특별시,도봉구,202606,4020,슈퍼마켓,슈퍼마켓,123.0,False
서울특별시,동대문구,202606,4020,슈퍼마켓,슈퍼마켓,119.0,False
서울특별시,동작구,202606,4020,슈퍼마켓,슈퍼마켓,114.0,False
서울특별시,마포구,202606,4020,슈퍼마켓,슈퍼마켓,150.0,False
서울특별시,서대문구,202606,4020,슈퍼마켓,슈퍼마켓,99.0,False
서울특별시,서초구,202606,4020,슈퍼마켓,슈퍼마켓,151.0,False
서울특별시,성동구,202606,4020,슈퍼마켓,슈퍼마켓,113.0,False
서울특별시,성북구,202606,4020,슈퍼마켓,슈퍼마켓,121.0,False
서울특별시,송파구,202606,4020,슈퍼마켓,슈퍼마켓,194.0,False
서울특별시,양천구,202606,4020,슈퍼마켓,슈퍼마켓,147.0,False
서울특별시,영등포구,202606,4020,슈퍼마켓,슈퍼마켓,179.0,False
서울특별시,용산구,202606,4020,슈퍼마켓,슈퍼마켓,102.0,False
서울특별시,은평구,202606,4020,슈퍼마켓,슈퍼마켓,118.0,False
서울특별시,종로구,202606,4020,슈퍼마켓,슈퍼마켓,120.0,False
서울특별시,중구,202606,4020,슈퍼마켓,슈퍼마켓,145.0,False
서울특별시,중랑구,202606,4020,슈퍼마켓,슈퍼마켓,134.0,False
인천광역시,강화군,202606,4020,슈퍼마켓,슈퍼마켓,49.0,False
인천광역시,검단구,202606,4020,슈퍼마켓,슈퍼마켓,95.0,False
인천광역시,계양구,202606,4020,슈퍼마켓,슈퍼마켓,125.0,False
인천광역시,남동구,202606,4020,슈퍼마켓,슈퍼마켓,247.0,False
인천광역시,미추홀구,202606,4020,슈퍼마켓,슈퍼마켓,234.0,False
인천광역시,부평구,202606,4020,슈퍼마켓,슈퍼마켓,308.0,False
인천광역시,서해구,202606,4020,슈퍼마켓,슈퍼마켓,240.0,False
인천광역시,연수구,202606,4020,슈퍼마켓,슈퍼마켓,162.0,False
인천광역시,영종구,202606,4020,슈퍼마켓,슈퍼마켓,67.0,False
인천광역시,옹진군,202606,4020,슈퍼마켓,슈퍼마켓,47.0,False
인천광역시,제물포구,202606,4020,슈퍼마켓,슈퍼마켓,90.0,False
경기도,가평군,202606,4020,슈퍼마켓,슈퍼마켓,59.0,False
경기도,고양시 덕양구,202606,4020,슈퍼마켓,슈퍼마켓,216.0,False
경기도,고양시 일산동구,202606,4020,슈퍼마켓,슈퍼마켓,137.0,False
경기도,고양시 일산서구,202606,4020,슈퍼마켓,슈퍼마켓,105.0,False
경기도,과천시,202606,4020,슈퍼마켓,슈퍼마켓,32.0,False
경기도,광명시,202606,4020,슈퍼마켓,슈퍼마켓,124.0,False
경기도,광주시,202606,4020,슈퍼마켓,슈퍼마켓,230.0,False
경기도,구리시,202606,4020,슈퍼마켓,슈퍼마켓,84.0,False
경기도,군포시,202606,4020,슈퍼마켓,슈퍼마켓,117.0,False
경기도,김포시,202606,4020,슈퍼마켓,슈퍼마켓,289.0,False
경기도,남양주시,202606,4020,슈퍼마켓,슈퍼마켓,320.0,False
경기도,동두천시,202606,4020,슈퍼마켓,슈퍼마켓,62.0,False
경기도,부천시 소사구,202606,4020,슈퍼마켓,슈퍼마켓,122.0,False
경기도,부천시 오정구,202606,4020,슈퍼마켓,슈퍼마켓,94.0,False
경기도,부천시 원미구,202606,4020,슈퍼마켓,슈퍼마켓,200.0,False
경기도,성남시 분당구,202606,4020,슈퍼마켓,슈퍼마켓,141.0,False
경기도,성남시 수정구,202606,4020,슈퍼마켓,슈퍼마켓,133.0,False
경기도,성남시 중원구,202606,4020,슈퍼마켓,슈퍼마켓,114.0,False
경기도,수원시 권선구,202606,4020,슈퍼마켓,슈퍼마켓,160.0,False
경기도,수원시 영통구,202606,4020,슈퍼마켓,슈퍼마켓,150.0,False
경기도,수원시 장안구,202606,4020,슈퍼마켓,슈퍼마켓,125.0,False
경기도,수원시 팔달구,202606,4020,슈퍼마켓,슈퍼마켓,148.0,False
경기도,시흥시,202606,4020,슈퍼마켓,슈퍼마켓,354.0,False
경기도,안산시 단원구,202606,4020,슈퍼마켓,슈퍼마켓,251.0,False
경기도,안산시 상록구,202606,4020,슈퍼마켓,슈퍼마켓,182.0,False
경기도,안성시,202606,4020,슈퍼마켓,슈퍼마켓,154.0,False
경기도,안양시 동안구,202606,4020,슈퍼마켓,슈퍼마켓,156.0,False
경기도,안양시 만안구,202606,4020,슈퍼마켓,슈퍼마켓,151.0,False
경기도,양주시,202606,4020,슈퍼마켓,슈퍼마켓,143.0,False
경기도,양평군,202606,4020,슈퍼마켓,슈퍼마켓,69.0,False
경기도,여주시,202606,4020,슈퍼마켓,슈퍼마켓,70.0,False
경기도,연천군,202606,4020,슈퍼마켓,슈퍼마켓,29.0,False
경기도,오산시,202606,4020,슈퍼마켓,슈퍼마켓,129.0,False
경기도,용인시 기흥구,202606,4020,슈퍼마켓,슈퍼마켓,164.0,False
경기도,용인시 수지구,202606,4020,슈퍼마켓,슈퍼마켓,103.0,False
경기도,용인시 처인구,202606,4020,슈퍼마켓,슈퍼마켓,195.0,False
경기도,의왕시,202606,4020,슈퍼마켓,슈퍼마켓,57.0,False
경기도,의정부시,202606,4020,슈퍼마켓,슈퍼마켓,210.0,False
경기도,이천시,202606,4020,슈퍼마켓,슈퍼마켓,99.0,False
경기도,파주시,202606,4020,슈퍼마켓,슈퍼마켓,304.0,False
경기도,평택시,202606,4020,슈퍼마켓,슈퍼마켓,439.0,False
경기도,포천시,202606,4020,슈퍼마켓,슈퍼마켓,198.0,False
경기도,하남시,202606,4020,슈퍼마켓,슈퍼마켓,140.0,False
경기도,화성시 동탄구,202606,4020,슈퍼마켓,슈퍼마켓,153.0,False
경기도,화성시 만세구,202606,4020,슈퍼마켓,슈퍼마켓,240.0,False
경기도,화성시 병점구,202606,4020,슈퍼마켓,슈퍼마켓,71.0,False
경기도,화성시 효행구,202606,4020,슈퍼마켓,슈퍼마켓,79.0,False
강원특별자치도,강릉시,202606,4020,슈퍼마켓,슈퍼마켓,120.0,False
강원특별자치도,고성군,202606,4020,슈퍼마켓,슈퍼마켓,21.0,False
강원특별자치도,동해시,202606,4020,슈퍼마켓,슈퍼마켓,59.0,False
강원특별자치도,삼척시,202606,4020,슈퍼마켓,슈퍼마켓,36.0,False
강원특별자치도,속초시,202606,4020,슈퍼마켓,슈퍼마켓,56.0,False
강원특별자치도,양구군,202606,4020,슈퍼마켓,슈퍼마켓,14.0,False
강원특별자치도,양양군,202606,4020,슈퍼마켓,슈퍼마켓,24.0,False
강원특별자치도,영월군,202606,4020,슈퍼마켓,슈퍼마켓,24.0,False
강원특별자치도,원주시,202606,4020,슈퍼마켓,슈퍼마켓,177.0,False
강원특별자치도,인제군,202606,4020,슈퍼마켓,슈퍼마켓,22.0,False
강원특별자치도,정선군,202606,4020,슈퍼마켓,슈퍼마켓,27.0,False
강원특별자치도,철원군,202606,4020,슈퍼마켓,슈퍼마켓,22.0,False
강원특별자치도,춘천시,202606,4020,슈퍼마켓,슈퍼마켓,117.0,False
강원특별자치도,태백시,202606,4020,슈퍼마켓,슈퍼마켓,26.0,False
강원특별자치도,평창군,202606,4020,슈퍼마켓,슈퍼마켓,26.0,False
강원특별자치도,홍천군,202606,4020,슈퍼마켓,슈퍼마켓,63.0,False
강원특별자치도,화천군,202606,4020,슈퍼마켓,슈퍼마켓,10.0,False
강원특별자치도,횡성군,202606,4020,슈퍼마켓,슈퍼마켓,20.0,False
대전광역시,대덕구,202606,4020,슈퍼마켓,슈퍼마켓,105.0,False
대전광역시,동구,202606,4020,슈퍼마켓,슈퍼마켓,127.0,False
대전광역시,서구,202606,4020,슈퍼마켓,슈퍼마켓,188.0,False
대전광역시,유성구,202606,4020,슈퍼마켓,슈퍼마켓,157.0,False
대전광역시,중구,202606,4020,슈퍼마켓,슈퍼마켓,111.0,False
충청북도,괴산군,202606,4020,슈퍼마켓,슈퍼마켓,27.0,False
충청북도,단양군,202606,4020,슈퍼마켓,슈퍼마켓,12.0,False
충청북도,보은군,202606,4020,슈퍼마켓,슈퍼마켓,30.0,False
충청북도,영동군,202606,4020,슈퍼마켓,슈퍼마켓,19.0,False
충청북도,옥천군,202606,4020,슈퍼마켓,슈퍼마켓,49.0,False
충청북도,음성군,202606,4020,슈퍼마켓,슈퍼마켓,76.0,False
충청북도,제천시,202606,4020,슈퍼마켓,슈퍼마켓,61.0,False
충청북도,증평군,202606,4020,슈퍼마켓,슈퍼마켓,27.0,False
충청북도,진천군,202606,4020,슈퍼마켓,슈퍼마켓,54.0,False
충청북도,청주시 상당구,202606,4020,슈퍼마켓,슈퍼마켓,95.0,False
충청북도,청주시 서원구,202606,4020,슈퍼마켓,슈퍼마켓,101.0,False
충청북도,청주시 청원구,202606,4020,슈퍼마켓,슈퍼마켓,81.0,False
충청북도,청주시 흥덕구,202606,4020,슈퍼마켓,슈퍼마켓,153.0,False
충청북도,충주시,202606,4020,슈퍼마켓,슈퍼마켓,115.0,False
충청남도,계룡시,202606,4020,슈퍼마켓,슈퍼마켓,11.0,False
충청남도,공주시,202606,4020,슈퍼마켓,슈퍼마켓,71.0,False
충청남도,금산군,202606,4020,슈퍼마켓,슈퍼마켓,28.0,False
충청남도,논산시,202606,4020,슈퍼마켓,슈퍼마켓,84.0,False
충청남도,당진시,202606,4020,슈퍼마켓,슈퍼마켓,117.0,False
충청남도,보령시,202606,4020,슈퍼마켓,슈퍼마켓,70.0,False
충청남도,부여군,202606,4020,슈퍼마켓,슈퍼마켓,28.0,False
충청남도,서산시,202606,4020,슈퍼마켓,슈퍼마켓,107.0,False
충청남도,서천군,202606,4020,슈퍼마켓,슈퍼마켓,29.0,False
충청남도,아산시,202606,4020,슈퍼마켓,슈퍼마켓,188.0,False
충청남도,예산군,202606,4020,슈퍼마켓,슈퍼마켓,50.0,False
충청남도,천안시 동남구,202606,4020,슈퍼마켓,슈퍼마켓,162.0,False
충청남도,천안시 서북구,202606,4020,슈퍼마켓,슈퍼마켓,168.0,False
